id,name,area,city,latitude,longitude,source,source_license,confidence,last_checked_at,court_type,access_type,price_type,has_lights,dryness_after_rain,slippery_when_wet,rain_playable,surface_type,surface_condition,court_cleanliness,court_space,runoff_safety,peak_times,has_nets,rim_height,rim_type,backboard_condition,rim_condition,hoop_count,opening_hours,evening_access,has_toilets,has_drinking_water,has_parking,has_changing_rooms,good_for_solo,good_for_pickup,good_for_training,beginner_friendly,notes,photo_asset_name,photo_url,osm_type,osm_id,osm_ref,osm_tags_json,import_batch
osm-way-1177165538,OSM Basketball Court 1177165538,UK,UK,51.7529886,-0.5638081,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,private,unknown,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1177165538). Name is missing in OSM and should be manually reviewed. OSM source tag: bing.,,,way,1177165538,way/1177165538,"{""@id"":""way/1177165538"",""access"":""private"",""leisure"":""pitch"",""lit"":""no"",""source"":""bing"",""sport"":""basketball"",""surface"":""paved"",""@geometry"":""center""}",2026-05-12
osm-way-1177319138,OSM Basketball Court 1177319138,UK,UK,52.9500057,-1.1460495,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1177319138). Name is missing in OSM and should be manually reviewed.,,,way,1177319138,way/1177319138,"{""@id"":""way/1177319138"",""leisure"":""pitch"",""note"":""only one hoop on each area - towards the middle"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1177319139,OSM Basketball Court 1177319139,UK,UK,52.9498703,-1.1460316,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1177319139). Name is missing in OSM and should be manually reviewed.,,,way,1177319139,way/1177319139,"{""@id"":""way/1177319139"",""leisure"":""pitch"",""note"":""only one hoop on each area - towards the middle"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1177648725,OSM Basketball Court 1177648725,UK,UK,51.5373797,0.0065399,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,partially,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,2,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1177648725). Name is missing in OSM and should be manually reviewed.,,,way,1177648725,way/1177648725,"{""@id"":""way/1177648725"",""covered"":""yes"",""hoops"":""2"",""leisure"":""pitch"",""pitch"":""yes"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1177651391,OSM Basketball Court 1177651391,UK,UK,55.8947732,-3.5361210,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1177651391). Name is missing in OSM and should be manually reviewed.,,,way,1177651391,way/1177651391,"{""@id"":""way/1177651391"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1177962656,Methlick MUGA,UK,UK,57.4263856,-2.2394280,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,bookingRequired,unknown,unknown,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1177962656).,,,way,1177962656,way/1177962656,"{""@id"":""way/1177962656"",""access"":""customers"",""leisure"":""pitch"",""name"":""Methlick MUGA"",""sport"":""multi;tennis;basketball;soccer"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1178301142,OSM Basketball Court 1178301142,UK,UK,51.2573446,-0.5698517,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,2,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1178301142). Name is missing in OSM and should be manually reviewed.,,,way,1178301142,way/1178301142,"{""@id"":""way/1178301142"",""hoops"":""2"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1178363562,OSM Basketball Court 1178363562,UK,UK,52.5470198,-2.1341942,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1178363562). Name is missing in OSM and should be manually reviewed.,,,way,1178363562,way/1178363562,"{""@id"":""way/1178363562"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1178370318,Rivermead Leisure Centre,UK,UK,51.4652237,-0.9830690,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1178370318).,,,way,1178370318,way/1178370318,"{""@id"":""way/1178370318"",""building"":""sports_centre"",""leisure"":""fitness_centre"",""name"":""Rivermead Leisure Centre"",""ref:GB:uprn"":""310055762"",""sport"":""basketball;swimming"",""@geometry"":""center""}",2026-05-12
osm-way-1178558851,OSM Basketball Court 1178558851,UK,UK,51.6593220,-0.3883231,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1178558851). Name is missing in OSM and should be manually reviewed.,,,way,1178558851,way/1178558851,"{""@id"":""way/1178558851"",""leisure"":""pitch"",""lit"":""no"",""sport"":""soccer;basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1178725302,OSM Basketball Court 1178725302,UK,UK,50.8127206,-0.5269510,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1178725302). Name is missing in OSM and should be manually reviewed.,,,way,1178725302,way/1178725302,"{""@id"":""way/1178725302"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1178749735,OSM Basketball Court 1178749735,UK,UK,53.4494041,-2.3136398,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,public,unknown,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,2,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1178749735). Name is missing in OSM and should be manually reviewed.,,,way,1178749735,way/1178749735,"{""@id"":""way/1178749735"",""access"":""yes"",""hoops"":""2"",""leisure"":""pitch"",""lit"":""no"",""sport"":""basketball"",""surface"":""paved"",""@geometry"":""center""}",2026-05-12
osm-way-1179693598,OSM Basketball Court 1179693598,UK,UK,53.4803684,-2.0782147,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1179693598). Name is missing in OSM and should be manually reviewed.,,,way,1179693598,way/1179693598,"{""@id"":""way/1179693598"",""leisure"":""pitch"",""sport"":""soccer;basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1180131669,OSM Basketball Court 1180131669,UK,UK,51.3946264,0.0216055,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,2,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1180131669). Name is missing in OSM and should be manually reviewed.,,,way,1180131669,way/1180131669,"{""@id"":""way/1180131669"",""colour"":""blue"",""hoops"":""2"",""leisure"":""pitch"",""sport"":""basketball"",""surface"":""artificial_turf"",""@geometry"":""center""}",2026-05-12
osm-way-1180304680,OSM Basketball Court 1180304680,UK,UK,51.2344411,-0.7482152,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1180304680). Name is missing in OSM and should be manually reviewed.,,,way,1180304680,way/1180304680,"{""@id"":""way/1180304680"",""leisure"":""pitch"",""lit"":""no"",""sport"":""basketball"",""surface"":""grass"",""@geometry"":""center""}",2026-05-12
osm-way-1180529869,OSM Basketball Court 1180529869,UK,UK,53.7897228,-1.6991224,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1180529869). Name is missing in OSM and should be manually reviewed.,,,way,1180529869,way/1180529869,"{""@id"":""way/1180529869"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1180529870,OSM Basketball Court 1180529870,UK,UK,53.7897036,-1.6993512,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1180529870). Name is missing in OSM and should be manually reviewed.,,,way,1180529870,way/1180529870,"{""@id"":""way/1180529870"",""leisure"":""pitch"",""ref:GB:uprn"":""72285128"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1181103550,OSM Basketball Court 1181103550,UK,UK,51.4887499,-0.3313900,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,private,unknown,unknown,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1181103550). Name is missing in OSM and should be manually reviewed.,,,way,1181103550,way/1181103550,"{""@id"":""way/1181103550"",""access"":""private"",""leisure"":""pitch"",""sport"":""tennis;basketball;hockey"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1181846783,OSM Basketball Court 1181846783,UK,UK,51.4973642,-0.0514425,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1181846783). Name is missing in OSM and should be manually reviewed.,,,way,1181846783,way/1181846783,"{""@id"":""way/1181846783"",""leisure"":""pitch"",""lit"":""no"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1182705410,OSM Basketball Court 1182705410,UK,UK,53.7680448,-2.8684405,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,2,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1182705410). Name is missing in OSM and should be manually reviewed.,,,way,1182705410,way/1182705410,"{""@id"":""way/1182705410"",""hoops"":""2"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1182710723,OSM Basketball Court 1182710723,UK,UK,53.7454926,-2.9395923,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,2,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1182710723). Name is missing in OSM and should be manually reviewed.,,,way,1182710723,way/1182710723,"{""@id"":""way/1182710723"",""hoops"":""2"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1182729740,OSM Basketball Court 1182729740,UK,UK,52.1261068,-2.3129025,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1182729740). Name is missing in OSM and should be manually reviewed.,,,way,1182729740,way/1182729740,"{""@id"":""way/1182729740"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1182915847,OSM Basketball Court 1182915847,UK,UK,53.8077737,-2.2422510,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,2,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1182915847). Name is missing in OSM and should be manually reviewed.,,,way,1182915847,way/1182915847,"{""@id"":""way/1182915847"",""hoops"":""2"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1182919096,OSM Basketball Court 1182919096,UK,UK,53.8070579,-2.2309948,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,2,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1182919096). Name is missing in OSM and should be manually reviewed.,,,way,1182919096,way/1182919096,"{""@id"":""way/1182919096"",""capacity"":""2"",""hoops"":""2"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1182927799,OSM Basketball Court 1182927799,UK,UK,53.7855567,-2.2508714,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,2,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1182927799). Name is missing in OSM and should be manually reviewed.,,,way,1182927799,way/1182927799,"{""@id"":""way/1182927799"",""hoops"":""2"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1182933378,OSM Basketball Court 1182933378,UK,UK,53.7849578,-2.2653776,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,2,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1182933378). Name is missing in OSM and should be manually reviewed.,,,way,1182933378,way/1182933378,"{""@id"":""way/1182933378"",""capacity"":""2"",""hoops"":""2"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1182958977,OSM Basketball Court 1182958977,UK,UK,53.7307809,-2.7915647,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,1,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1182958977). Name is missing in OSM and should be manually reviewed.,,,way,1182958977,way/1182958977,"{""@id"":""way/1182958977"",""hoops"":""1"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
